feature_1,feature_2,feature_3,feature_4,feature_5,target
-0.1903386780836082,-1.382799730964336,-0.8756182533847572,0.5389100436846587,-1.0372461543264564,28.93885447457105
-0.32138584165299344,-0.5637245528039747,0.41293145427562433,-0.14705738150213865,-0.8254971967925115,-7.664581041298652
2.1221561970126332,-1.5193699659540134,1.0324652605511468,-1.2608839543350452,0.9178619470547761,-63.84548216479669
-1.3801014582148914,-0.05554769889661878,-1.7033824393551547,0.07409478041977519,1.6286155455712918,4.076259022759188
-0.07282891265687277,-1.5148472246858646,-0.846793718068405,0.714000494092092,0.47323762457354485,34.87901349409687
-0.38455554422982535,-0.5768918695231487,1.0062928092144405,0.047398671316414016,-0.8604133652839524,0.6726397993989215
0.005243699718183166,-0.45006547147924364,0.046980593764742055,-1.594427658794367,-0.5993750229537729,-78.93419869812539
-0.3220615162056756,-1.2308643164339552,0.8135172173696698,1.5499344050175394,-0.7832532923362371,77.09385776532572
0.17457781283183896,-0.07444591576616721,0.25755039072276437,0.4040508568145384,1.8861859012105302,18.05821590349505
1.4535340771573169,2.720169166589619,-0.2646568332379561,0.8271832490360238,0.01300189187790702,41.13492617135529
-1.9596701238797756,0.19686123586912352,-1.3281860488984305,-1.2208436499710222,0.2088635950047554,-61.642023640744796
-0.7020530938773524,-0.39210815313215763,-0.3276621465977682,0.09707754934804039,0.9686449905328892,3.730927750558961
-0.6533292325737119,0.40498171096095553,1.7654542402810969,-0.3345012358409484,-0.4749453111609562,-15.024066345785712
-1.0623037137261049,-0.9194242342338032,0.4735924306351816,-1.5506634310661327,0.06856297480602733,-77.5348893092712
-0.3427145165267695,-0.16128571166600914,-0.8022772692216189,-1.4153707420504142,-0.42064532276535904,-73.19686778867833
-0.5915713888358299,-0.20219265243389406,0.5470973811700379,0.117327383308782,1.277664895788425,7.093913406624477
0.7674347291529088,0.5425600435859647,-0.4694743859349521,-0.23413695694918055,1.5792128155073915,-10.864192264965391
-0.8182206832334725,-1.006017381499702,2.0923872756854602,0.09699596499271819,0.5951570254369136,4.289044068854842
0.6327818661062848,0.18186625505849516,2.270692857804396,0.3384964074944141,-0.4152879139008013,16.469188708147332
-0.06607979864731657,-0.6518361078021592,-1.2110161997624567,0.6385924587773739,-1.6615200622689599,31.16662131112943
-0.863990769679816,-0.8309501164110378,0.04852162794482699,-0.48712538376469605,-0.5923939242388692,-24.181438448219872
0.37569801834567196,-0.2916937497932768,-0.600638689918805,0.11092258970986608,-1.1509935774223028,4.510832227474719
-0.6769220003059587,1.030999522495951,0.6116762888408679,0.324083969394795,-0.38508228041631654,16.309556581738736
-1.4301413779606327,0.13074057728609134,-0.44004448669698376,-1.2477831819648495,1.6324113039316352,-63.855271697828705
-1.5151910621985523,1.6449677135012837,1.3668742674445247,-0.275051697151644,-2.301921164735585,-14.506129217184926
-1.244654703311417,1.496044311489183,-1.7787202489042786,1.876795812558066,-0.773789199103573,91.7705879702635
-1.5341141707356223,0.33231401197959165,1.277676821898509,0.7116148780888898,-1.1246420918378692,37.03508681940478
-1.6064463202575725,-0.7563507452843033,0.2034636358672231,-0.12791759148076653,-0.9555404406004258,-7.258778304911095
0.7472936051232618,-0.020901593964148132,0.6103702654334648,-0.8289950109220723,-0.5601810401969696,-42.72746406587916
-0.9398797863273552,-1.0592135218889516,-0.5138669173366935,0.6696725488300385,0.36659824609684827,33.02630857622284
0.01259240078179486,-0.7730097838554665,0.09767609854883172,-0.40122047188583626,0.22409248181041677,-21.28398267488005
-1.3985675738191412,-0.6506425691218269,0.5629692366905709,0.9261775475316414,1.9094166404701305,45.85315051397852
1.8761708392158862,-0.5769036556624031,0.9504238381860503,0.15039378647620763,0.34175597577715944,9.500715685640401
0.24496657110872277,-0.4710383056183228,-0.5069431753711298,-0.8222203955664315,0.2436872114919123,-39.63077051647693
0.5883172064845765,-0.6226995198205938,0.28099186773503265,-1.9520877995225019,-0.15178509503558332,-95.96999837571197
-0.31026675659345604,-0.13014305436768459,0.3241663524884421,0.02100384163275905,0.6819529712949639,-0.7067056389015742
-2.123895724309807,-0.759132661553698,-0.525755021680761,-0.8397218421807761,-0.5993926454440222,-41.29716676552312
1.083051243175277,-1.377669367957091,1.053802052034903,0.3577873603482833,0.5607845263682344,17.700623843123953
0.2799686263198203,2.4457519796168263,-1.1254890472983765,0.6543656563540577,-0.05558467091045507,33.755610674054374
0.11567463429285867,0.06751848141010895,1.1792971840638264,-0.7484865365565536,1.551151975522523,-38.30591470648105
-0.15800789857898942,-1.0121043752601675,-0.42688106994742003,-1.6924646297148194,1.5295503194606137,-84.2273771262452
0.6476885381006925,-0.23415337472333597,1.5230298564080254,0.4967141530112327,-0.13826430117118466,24.481909042690845
0.06752820468792384,-0.5443827245251827,-1.4247481862134568,1.465648768921554,-0.22577630048653566,71.19830601828343
0.26105527217988933,-0.23458713337514692,0.00511345664246089,-1.4635149481321186,0.29612027706457605,-71.54828623811363
0.048084946661381994,-0.9043166251044086,0.25972250172148187,-1.804882100664519,-1.6275424378831627,-89.95484372738964
0.18334200573835174,-0.8082982853551515,2.1898029332176723,-0.7673475628880495,0.8723206367206782,-39.87172256933484
0.07580455819372633,0.9751197334177512,-0.6771617115121117,-0.012246772846914623,-0.8972543714858315,-0.6412979413328911
0.8711247034316923,1.2012139221639448,-0.32602353216784113,0.2897748568964129,2.075400798645439,14.106592730360564
0.32692737376416264,0.8294055811834892,-0.21910052880886424,0.0184183791895517,1.6764373122752827,0.8706480087877971
1.586016816145352,2.1330333746562666,-1.237815498826849,0.11351734525124804,0.6621306745210467,4.841033242961458
-0.1087601484568576,0.6901439917111125,0.40171172209894146,0.5193465142411723,1.5327389130025777,25.46441352422928
-0.23681860674000887,0.08187413938632256,-0.48536354782910346,0.7589692204932674,-0.7728252145375718,37.47389847162609
-3.2412673400690726,-0.2525681513931603,-1.0243876413342898,-0.926930471578083,-0.05952535606180008,-47.1325831426958
-0.6002168771587947,-0.3853135968617602,0.06980208499001891,0.46210347426327075,0.19905969557347003,21.788246693427052
0.5049872789804571,-1.2002964070557762,0.8657551941701215,-0.7925207384327007,-0.11473644146689901,-39.2439240187174
-1.6074832345612275,0.25988279424842353,0.1846338585323042,0.22745993460412942,1.307142754282428,11.86363486054443
-0.7076694656187807,0.7746340534293368,0.44381942814622843,-0.48423407286625136,1.2669111491866227,-24.78989895600956
-1.0777447779293061,0.6795977489346758,-0.7153037092599682,1.088950596967366,0.06428001909546277,55.083652271518915
-0.23894804686640975,-0.5767713305683327,-0.9075636620415979,0.2704568257798388,-0.05023810944913695,13.657733385157742
-0.9857260463355437,-0.5302576183724408,0.5040465155178444,-0.06267909727317188,0.9551423205012383,-2.925165847638895
-0.0771017094141042,0.27669079933001905,0.3411519748166439,-0.8895144296255233,-0.8158102849654383,-45.10319965348354
0.8254163489880298,1.305478807154329,0.8135096360006385,-0.2176812032272203,1.09877685198719,-13.01840732900084
-1.008086310917404,-0.35151348404130867,-1.8707919210258557,-0.4080753730215514,-2.038124535177854,-18.362134122627513
-1.035242322419374,-1.1978778925888485,-0.553649305347182,-0.7928728322623442,-0.10703035995455783,-40.9485917151816
1.1677820616598074,0.3376026620752022,0.2544208433012131,0.08658978747289992,-0.15567723539207948,4.557876378097923
1.4511436077950417,2.1531824575115563,0.9592708260852069,0.024510174258942714,0.49799829124544975,1.322325517742633
-1.3204566130842763,0.29698467323318606,0.5219415656168976,0.7818228717773104,-1.236950710878082,39.79675620606494
1.8967929826539474,-0.7537361643574896,-0.2453881160028705,0.4127809269364983,0.82206015999449,21.05698711522851
0.0773683076476183,1.5231240772696573,-0.8612842013282637,-0.007972641316617372,1.4799441388900259,-2.1509044674900224
0.07331796718840389,-1.295078772063616,-1.2899608997410539,-1.6548566718657693,0.8231705839619146,-81.65602485836757
0.7916626939629359,0.6283455092642799,0.6241198170521551,-1.2141886127877322,1.1581108735000678,-59.53942477389333
0.5137859509122088,3.852731490654721,0.5150476863060479,-0.9378250399151228,0.5150352672086598,-46.237700116760706
-0.4325581878196209,-0.42098448082026296,0.39445214237829684,-0.4118769661224674,-0.48760622407249354,-20.346775206186763
1.158595579007404,0.9633761292443218,-0.8206823183517105,-0.9746816702273214,0.787084603742452,-48.64458313503164
-1.1063349740060282,0.812525822394198,-1.1962066240806708,-0.47917423784528995,-0.18565897666381712,-23.731213203437008
1.8820244964750337,1.593186626639397,1.3454200461549777,-0.7904744554453119,0.4714683571359957,-39.62094459578199
0.3142473325952739,-1.4123037013352915,-0.9080240755212109,-0.5622875292409727,-1.0128311203344238,-26.942138489695516
0.8696059201056602,0.41343490322370086,1.355637858804951,0.7569886166453519,-0.9221653241776254,38.65535559401316
0.3112501545435361,1.1195749114345768,3.0788808084552377,-0.24903603955637832,0.5765569630557664,-11.069841716857189
1.1631637521549596,-0.9815086510479509,0.010233061019587049,1.4412732890661155,-1.4358621511794394,73.59310283234115
0.1537251059455279,-1.142970297830623,0.058208718445999896,0.3853173797288368,-0.883857436201133,19.30172221096461
0.9540017634932023,-0.3152692446403456,0.651391251305798,0.570890510693167,1.135565640180599,27.39808450858078
-1.0708924980611123,-0.2234627853258509,0.4824724152431853,0.6256673477650062,-0.8571575564162826,31.211227892673524
0.24196227156603412,-1.7249178325130328,-1.913280244657798,-0.46341769281246226,-0.46572975357025687,-23.252458234865973
0.6862601903745135,-0.47193186578943347,-1.6127158711896517,2.3146585666735087,-1.867265192591748,115.12590740098972
0.30729952087660933,0.6296288419236122,0.8128621188389601,-0.6929095952606542,0.8995998754332507,-33.776029600699275
-1.168678037619532,0.7519330326867741,1.1428228145150205,0.30154734233361247,-0.03471176970524331,13.85061937215625
-0.6800247215784908,0.29307247329868125,0.23225369716100355,0.25049285034587654,0.3464482094969757,11.15721737529407
-0.977555244798551,0.751387123371789,0.09933230542922587,0.755391225825756,0.5009171876243808,38.2538311405041
-0.2030453860429927,-0.6039851867158206,0.37114587337130883,-0.7968952554704768,0.57707212718054,-40.06686434114761
-1.081548003614395,0.8816397569494505,1.6871416350725648,-1.4222537095976742,-0.6465728842425266,-70.3065743930639
0.32875110965968446,0.5132674331133561,-0.5297602037670388,-0.5017570435845365,0.9154021177020741,-22.43602718706682
0.21409374413020396,0.173180925851182,-1.245738778711988,-0.4465149520670211,0.8563987943234723,-22.98118136559957
0.7575077100473051,-0.57581824064468,-0.5305011476105275,-0.22096959953322298,0.6141667000434252,-12.536427957977741
0.725766623898692,0.22388402427913137,0.4810092317367132,0.1292211819752275,0.10939479460489289,5.120619376038308
-0.6997255079925856,-0.11232804969082982,0.213979910734222,1.9647251329163893,0.03526355197172861,98.49659086354791
-0.26940683444455776,1.502357052096028,0.7175422557959623,-1.183258512665775,-2.0392321777601006,-58.16319770531349
-0.9787637157823074,0.3773004930448522,-0.4442932600761116,-0.510016398854747,-0.26987493529337125,-26.505354611046805
-0.12578692009964815,1.0941915184709485,0.055724912288694604,-0.5112156764311852,-0.9896048202585809,-24.41277312722493
0.18645431476942764,0.852433334796224,-0.661786464768388,0.6339190223180112,-2.025142586657607,31.82713313013667
-0.11564828238824053,-1.4785219903674274,-0.3011036955892888,0.7384665799954104,0.1713682811899705,36.63825881343566
-0.2595913513636048,-0.24574306408594432,-1.5031429531181062,-0.3357846992901282,1.669021525289393,-16.115765310811785
-1.3202332070206422,1.179440120721287,1.8314587658543537,-0.898414671348358,0.4919191715065057,-44.056500295842234
1.0035328978920242,-0.6451197546051243,0.36163602504763415,1.356240028570823,-0.07201012158033385,66.80808852866247
-0.013497224737933921,0.822544912103189,-1.0577109289559004,-0.6017066122293969,1.8522781845089378,-29.47044910929011
0.6860514599984393,-1.7587394864231143,1.0584244868495878,1.3686315575323487,-0.9649234605801045,68.05008461276597
-0.2489641484790735,0.6453759495851475,0.9715709509543554,2.060747924881987,1.7553408424432044,103.21133173967638
0.7708651938869668,1.143754043206929,-1.4785862457798415,-2.211135309007885,0.23561455810856594,-111.75381023526477
0.06023020994102644,-0.19236096478112252,2.463242112485286,-1.9187712152990415,-0.026513875449216878,-96.86601377420838
1.477894044741516,-0.8084936028931876,-0.5182702182736474,-0.21967188783751193,0.3571125715117464,-10.792702323910243
0.8576596232020194,-0.01901620790268883,-0.1599385299634271,0.3109075655980046,1.475356216949552,16.166888383906894
-0.29900735046586746,-1.9875689146008928,0.0917607765355023,0.8219025043752238,0.08704706823817122,40.84612803196506
1.0571222262189157,-1.763040155362734,0.3436182895684614,-0.7198442083947086,-0.4606387709597875,-35.87401636815131
0.4738329209117875,0.6565536086338297,-1.1913034972026486,-0.7143514180263678,1.8657745111447566,-35.962863486741995
0.045571839903813784,2.1439440893253257,-0.6516003476058171,-0.7303666317171367,0.21645858958197486,-37.33953292777843
0.47897982574639186,1.0375399442578992,0.3336621052869483,0.07156623721939247,-0.4776574467651167,4.099225734007939
0.5298041779152828,-2.4716445001272893,1.4415686206579004,0.8356921120651418,-1.129706854657618,42.63532385871435
-0.6626237589458467,-0.7632591565425169,0.5705986685931593,-1.6694052811213718,0.543360192379935,-84.71695915818448
-0.5662977296027719,-0.5034756541161992,0.09965136508764122,2.1904556258099785,-0.9905363251306883,109.45509141612669
-0.5893647569442115,0.35701548596504734,0.8496020970210246,-0.20812225035727522,-0.4930009346588328,-12.125249283746578
-0.03582603910995154,-2.6197451040897444,1.5646436558140062,0.36139560550841393,1.5380365664659692,18.685072768253168
-0.3092123758512146,0.9755451271223592,0.33126343140356396,0.9312801191161986,-0.8392175232226385,45.73443366331602
-2.0674421000398766,-1.3044695005048532,-0.08912003951278841,0.3840654489393073,-0.03269474809409311,16.770862827922645
-0.1423794850212935,0.514438834058749,0.12029563171189886,0.6228499323474987,-1.0676204293825944,32.66136679866174
1.4027943109360992,0.5868570938002703,-1.4018510627922809,0.7910319470430469,-0.9093874547947389,39.62618475950059
-0.2886586389201383,-0.827230943552323,0.3227185603380895,-1.0025293646378088,-0.01851313599238993,-50.585687159148335
-1.4074637743765552,-0.21344715171184725,-0.718444221252436,0.2320499373576363,-1.4480843414973241,13.719860582959171
1.3538723741654128,1.2378163119734618,-0.11453984525261789,-0.4691756521047048,-1.7131345290908775,-23.85135019649641
-0.8498443694647918,-0.8560838259088672,0.8303358165442456,0.24822058630033608,-0.4593608995402441,12.870251694370742
